Th,Tc,Tw,Th_in,Tc_in
324.8828692996792,321.70897249043765,322.1815640928326,335.37613372983964,310.7171340759576
324.96185043699313,318.0962481381361,320.6295156019063,359.4455986205932,299.7533345278693
325.2829517218886,319.57268511493737,321.32391046076486,359.4455986205932,299.7533345278693
324.7538052706081,320.1100852337044,322.01636524021194,359.4455986205932,299.7533345278693
325.3525089261617,320.0256546280523,320.6145257145942,359.4455986205932,299.7533345278693
323.9915830002049,320.65951775357485,322.31573594474804,367.15449961287936,307.81583191830305
326.07437698739585,321.0771761849177,323.1396045293988,367.15449961287936,307.81583191830305
323.3178981106517,319.7374641585224,322.8863412414919,333.7456042476817,285.5979641482402
321.78740556174535,318.0537278255344,320.6725340812448,333.7456042476817,285.5979641482402
320.15706076187223,317.6448059795993,320.1805706478789,333.7456042476817,285.5979641482402
323.484569543406,317.60646133102045,321.2175415213233,347.9754487404717,310.24009232159864
324.2833798381141,318.99279040606154,320.346241825841,347.9754487404717,310.24009232159864
324.2783774416227,322.44018409725294,319.8623185229977,347.9754487404717,310.24009232159864
325.90331318839554,321.9554705239213,320.52638950155364,347.9754487404717,310.24009232159864
320.6987755218881,319.054263578155,320.65898970605537,347.9754487404717,310.24009232159864
323.6460118188319,318.5671022881104,321.1236832513113,347.9754487404717,310.24009232159864
321.611250150231,319.8860474839759,320.3522247475252,347.9754487404717,310.24009232159864
323.6388049566137,322.10312275647397,320.76340602237013,347.9754487404717,310.24009232159864
323.34189486318076,321.3240964245835,321.78553431414497,347.9754487404717,310.24009232159864
322.8057372385944,319.7362536402663,320.9857354678618,347.9754487404717,310.24009232159864
322.6934792635507,321.82187096581214,322.3911104076298,347.9754487404717,310.24009232159864
320.64053870794237,318.69121936300417,320.71608487121165,348.7516187800874,284.5061730331509
325.2669784606813,317.26895587625785,322.08753849468206,348.7516187800874,284.5061730331509
321.3483139460946,315.1628519933915,320.53410788094624,348.7516187800874,284.5061730331509
321.04798270703543,318.2507146974018,321.24871736570196,348.7516187800874,284.5061730331509
322.3874941394017,317.54402302522675,320.1022685098664,348.7516187800874,284.5061730331509
322.89233554711603,314.7335709992842,319.4164773804229,348.7516187800874,284.5061730331509
323.63663582563703,319.47817049791905,319.9467223836457,352.23762357241475,304.85157436269054
323.10545918985684,318.15814201515667,319.66531654534356,352.23762357241475,304.85157436269054
322.1838033821227,318.02171758622165,319.09688490144123,352.23762357241475,304.85157436269054
324.6295752816166,317.86120843144994,320.2233833290344,363.7541279673718,288.2355885586379
325.40104587837124,318.20467531419285,320.38848173611996,363.7541279673718,288.2355885586379
326.17273064042087,318.9917962236873,319.97425148408206,363.7541279673718,288.2355885586379
326.4325822623937,316.29224510676215,320.8812934612087,363.7541279673718,288.2355885586379
319.504064616722,316.14590212325254,319.4915633147879,340.1969462936442,284.6108371987075
323.4611072904227,316.4398398050743,319.29646769234336,340.1969462936442,284.6108371987075
318.8200340459434,315.70498598462257,318.5799940390036,324.90773085957557,292.0708135680443
319.23181835355035,316.4749574435152,318.26435424793686,324.90773085957557,292.0708135680443
318.146334880862,315.89040547384826,318.99592180659505,324.90773085957557,292.0708135680443
316.6817582901854,315.70737303822585,318.5154499063456,324.90773085957557,292.0708135680443
318.6572506677103,316.0785579994425,317.13186636871507,336.06686228621913,301.0686132842394
317.8202885360194,316.22852558747945,316.3747047900883,336.06686228621913,301.0686132842394
317.98246871300137,317.04147221762526,317.1344222826686,336.06686228621913,301.0686132842394
317.291811781153,317.09747680451767,315.8659254601453,336.06686228621913,301.0686132842394
317.0150049017295,314.11982934622796,316.0632373786984,336.06686228621913,301.0686132842394
319.71180058992513,315.9329623778032,315.3095813372942,336.06686228621913,301.0686132842394
316.4989249659635,314.3769508567601,316.3168413966382,336.06686228621913,301.0686132842394
317.2776525402364,315.367870435062,316.0679213444393,336.06686228621913,301.0686132842394
315.24656586222807,316.6676408003867,315.11493460675695,336.06686228621913,301.0686132842394
319.6063027253609,314.07049373811077,315.71321462870037,336.06686228621913,301.0686132842394
317.3344108395815,310.8135845774505,316.0933711761897,336.06686228621913,301.0686132842394
321.1701968700574,312.0307987833975,315.75953467491735,329.4953080346491,299.2544764209618
313.63571504014016,312.96899750580866,314.96425341189894,329.4953080346491,299.2544764209618
315.65655125563126,312.0216501306915,315.8657609450406,329.4953080346491,299.2544764209618
319.6549784078961,315.2688628144401,314.6437804362152,329.4953080346491,299.2544764209618
315.72974967632797,312.2099724982555,314.7887186041968,329.4953080346491,299.2544764209618
316.02748111053086,316.2790648782867,314.62536177771585,327.99130492038074,312.8270472638507
315.14341460811363,314.97650855351816,315.06873186095567,327.99130492038074,312.8270472638507
316.7248309519151,313.0489898187284,314.62592010219885,327.99130492038074,312.8270472638507
315.62119116104805,313.092477559497,314.29495413003593,327.99130492038074,312.8270472638507
315.3222101956988,315.95455627697834,314.5045014004617,327.99130492038074,312.8270472638507
315.22001904144383,313.28440194878,314.8682824381654,327.99130492038074,312.8270472638507
316.0596173121026,314.2875007959332,315.5833770300593,327.99130492038074,312.8270472638507
317.6034026380769,314.8119592516326,315.0295156124715,327.99130492038074,312.8270472638507
313.46284649805966,314.4940307925598,315.1853560196008,327.99130492038074,312.8270472638507
317.7663404652049,315.243962251142,314.2243057932013,358.08868493733894,286.07645236537684
319.25779780082195,310.51391618041856,314.22769141420656,358.08868493733894,286.07645236537684
317.6001823482861,316.1177926110253,315.75817107859996,358.08868493733894,286.07645236537684
319.2319476424736,317.8842344715615,317.2440311363562,360.42252022830934,311.44300499547256
317.68158430462313,315.8984883193287,316.13953830914744,350.4981800066751,290.92245853320384
318.49984764672547,317.1695358492297,315.9232432542539,350.4981800066751,290.92245853320384
318.189115409794,313.1447727557889,317.30313952020964,350.4981800066751,290.92245853320384
317.4837482792106,314.7770808874906,316.1187297453229,350.4981800066751,290.92245853320384
320.11858882316653,315.927119285835,316.07283741056574,350.4981800066751,290.92245853320384
320.4346191850236,314.2550259009245,315.40641764687075,350.4981800066751,290.92245853320384
319.9372182269672,313.6052763116923,316.19619486572213,350.4981800066751,290.92245853320384
323.23102302921603,316.5047491480265,316.78372269853594,364.66206021536016,305.21376978438906
320.64902682953294,319.08209261641974,317.62666336904005,364.66206021536016,305.21376978438906
320.83009681834295,316.8985692576412,317.8402273865903,364.66206021536016,305.21376978438906
324.76945566727926,315.3239845358383,320.7273866265088,364.66206021536016,305.21376978438906
325.7931647877948,316.77430640676766,320.476414670521,364.66206021536016,305.21376978438906
324.94178810250344,317.9251658587244,318.68157739396565,361.63744105376577,289.42363985570495
322.00129782071934,319.56414047579375,319.96382025185585,353.68087128934,292.94471298930904
321.9971195800746,316.7396546567629,320.41231595559606,353.68087128934,292.94471298930904
324.77609441551283,321.55577359206467,321.45942172174585,353.68087128934,292.94471298930904
323.05094926922084,318.2986408060187,319.2893103419591,353.68087128934,292.94471298930904
325.52572583517275,317.3378261695105,319.4002685944875,353.68087128934,292.94471298930904
322.3206567578269,317.1221775567899,319.698040796041,353.68087128934,292.94471298930904
322.26334340192574,319.13161046489734,320.90285349664885,353.68087128934,292.94471298930904
321.60320244589303,317.36021316104524,319.7285990261961,353.68087128934,292.94471298930904
322.3624462647726,317.97104245339096,319.8526893741171,353.68087128934,292.94471298930904
321.2132197689913,318.2053411278282,320.09279159496197,353.68087128934,292.94471298930904
322.64230568156205,318.9028148377172,319.84067166934483,353.68087128934,292.94471298930904
323.4532035353714,322.04973922674776,319.9771778050664,346.4159712956677,312.21607896388485
325.03467421458083,317.0499704713033,320.393054287557,346.4159712956677,312.21607896388485
319.6093967219639,319.0312103528659,319.48181285438693,331.4216694663394,296.94593695851813
319.36613303472427,319.22582589690114,319.44411893254045,331.4216694663394,296.94593695851813
319.21995126310344,317.4588742184134,318.7078417807277,331.4216694663394,296.94593695851813
321.3380993026497,320.74677650443215,316.52162076361213,331.4216694663394,296.94593695851813
319.6108257703223,316.6966542309031,319.13475190172596,339.4296342271345,311.7541962378557
320.69679940507,320.23048611212096,318.4278597659534,339.4296342271345,311.7541962378557
321.94468868038734,318.92082177183545,318.8944808053216,355.10086227978235,308.3646517057268
321.714510217579,319.55664423752523,318.7404894817836,355.10086227978235,308.3646517057268
320.1438446861836,317.36997925406826,318.6998643661455,355.10086227978235,308.3646517057268
322.52441940909193,317.8062634093892,319.8219910033847,355.10086227978235,308.3646517057268
321.2288177555391,321.05893088338553,320.05774060789673,355.10086227978235,308.3646517057268
319.07128971611326,319.6656137241202,319.51999478671297,333.1216331220647,298.42168711324285
321.4078986488669,318.2283461847543,319.31426636041374,333.1216331220647,298.42168711324285
320.24326283745376,319.45003951518714,318.8640855553513,345.13000565825166,307.3191731315969
323.8510173821642,323.3164073469019,318.66883105456594,345.13000565825166,307.3191731315969
321.57671111254155,318.9191695630215,321.6403654987705,345.13000565825166,307.3191731315969
323.1190909288538,318.32257331782813,317.8913247174577,345.13000565825166,307.3191731315969
318.0811104497484,319.10756673440216,319.29026557988897,345.13000565825166,307.3191731315969
321.64070889270283,318.6298400725946,320.15547621504555,345.13000565825166,307.3191731315969
324.6627325861994,319.43340020635253,319.9990225241597,345.13000565825166,307.3191731315969
322.55281090309137,322.57160239028644,320.9291558662501,345.13000565825166,307.3191731315969
319.9459019438631,315.7432837770957,320.20124948329465,323.9656326950062,297.3168813027587
321.8226384328538,320.31249206498734,320.1961754569184,323.9656326950062,297.3168813027587
324.7427094144849,317.0861637126799,318.0141156029256,368.24526536273777,295.4217368071654
322.93670722311913,316.3870929810693,319.1493339845849,368.24526536273777,295.4217368071654
320.98999835110635,317.24441972442247,319.07036873597474,368.24526536273777,295.4217368071654
321.538498658279,318.5457128642219,320.23741216507756,354.23008507428654,286.7711253464604
321.8504469033875,317.72607733855796,320.48836082849004,369.6200983049298,300.1807804350714
323.3665121905794,320.4250850323982,320.51577023044035,369.6200983049298,300.1807804350714
326.14891352297445,320.50777237951246,320.8934385151553,369.6200983049298,300.1807804350714
322.0486751343338,317.0604151543664,320.44115354550235,369.6200983049298,300.1807804350714
323.8390904272134,317.9874073279184,320.8224328544031,369.6200983049298,300.1807804350714
325.4654216949232,320.84035967734167,322.1187507046507,369.6200983049298,300.1807804350714
326.8759673102844,322.3966742564927,323.0891198860261,369.6200983049298,300.1807804350714
326.66742589457664,320.8747353398098,323.0683635579798,369.6200983049298,300.1807804350714
324.84164458357185,322.00789025552467,322.3066709670806,369.6200983049298,300.1807804350714
326.67857007881304,324.31959562507706,324.7494105736221,369.6200983049298,300.1807804350714
326.53989033712907,320.5383118646404,322.46737337846224,369.6200983049298,300.1807804350714
328.7759837832657,326.0563438421359,324.2132327839243,369.6200983049298,300.1807804350714
326.6739792220748,323.20388076478747,322.87514333045266,369.6200983049298,300.1807804350714
325.682376908412,321.44053419403366,324.17502300917505,369.6200983049298,300.1807804350714
325.62815465612846,323.58278614139294,324.62191480415714,369.6200983049298,300.1807804350714
327.5936494876444,322.64111428574495,325.24294277273617,369.6200983049298,300.1807804350714
328.6346760938648,325.3044557042061,325.1182238218508,356.8440179667496,294.5781880726913
327.36420236496207,321.5431296406447,324.2873503038464,356.8440179667496,294.5781880726913
326.40845198978997,321.98282602912616,323.4176791484852,356.8440179667496,294.5781880726913
326.4455802429543,321.4964197420825,323.6611059848068,353.2221699090203,293.68272844622
325.09388434718585,321.5350100031698,323.9969525855035,327.86224015418856,301.5090073031638
325.0795683729268,322.2233108595757,324.3374550180944,368.90596441929756,302.42878388385117
325.1271645198916,323.4983343265958,324.31543461968914,368.90596441929756,302.42878388385117
327.8180652968235,325.7583819416966,323.85973573498427,368.90596441929756,302.42878388385117
325.54539758014994,324.3173528335625,324.81604476406835,368.90596441929756,302.42878388385117
328.17741883848277,324.112416397635,324.93435377458553,368.90596441929756,302.42878388385117
