0,1,2,3,4,5,6,7
0.19508059429230784,0.18647686315612777,0.19425072813966993,321.8645347517736,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.09510872692117578,0.08837628203566616,0.07208887267026787,323.4588504241098,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.06266958054030641,0.04393284475883619,0.026825564113426736,323.1256294894607,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.05223660452344142,0.024729760921262167,0.01002635607393415,322.97433508984835,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.04887270457836668,0.016777896495605737,0.003785930004175153,322.9236586576146,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.047786740800565775,0.013573697214501135,0.0014657693908265435,322.9070596221353,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.04743605356071767,0.012306924156250898,0.000602530471789875,322.90160151958594,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.047322822243351825,0.011813189686762648,0.0002811972869150581,322.89979932427144,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.04728623620928002,0.011622735892841074,0.00016145442317200276,322.89920187065155,371.9593817185901,0.05306684256952304,298.8627708032444,1.0
0.048227421715297814,0.009663275447995112,9.759505322415318e-05,318.1767750226672,357.01939999047505,0.05306684256952304,298.8627708032444,1.0
0.04880459390627723,0.008490044729122403,6.462910143700817e-05,317.94948146708776,357.01939999047505,0.05306684256952304,298.8627708032444,1.0
0.05103827184641918,0.004040602838450369,2.76399309545039e-05,291.67180483451517,357.01939999047505,0.05306684256952304,258.53696628387104,1.0
0.6540513117671791,0.00496934676697014,1.1111198781166287e-05,290.65365939465926,357.01939999047505,1.007745145689439,258.53696628387104,1.0
0.8745490820767547,0.00799002297222634,5.617832274873447e-06,290.7259391740933,357.01939999047505,1.007745145689439,258.53696628387104,1.0
0.9551449539010581,0.010133562484377245,4.193321268719519e-06,290.7747484547561,357.01939999047505,1.007745145689439,258.53696628387104,1.0
0.987730681363865,0.005055459201234402,1.8680311072438727e-06,268.1419021849163,284.75598284816533,1.007745145689439,258.53696628387104,1.0
1.000106501587105,0.002411452939819536,7.375730710079687e-07,267.0953910549702,284.75598284816533,1.007745145689439,258.53696628387104,1.0
1.0013985747102059,0.007958917402466237,1.409040414179774e-06,294.0430791654585,370.86343001411973,1.007745145689439,258.53696628387104,1.0
0.9993388443809842,0.01506638189120113,5.057467098334989e-06,295.45672468612486,370.86343001411973,1.007745145689439,258.53696628387104,1.0
0.9983645399499542,0.018112342616062926,8.268167726421805e-06,295.5346465385253,370.86343001411973,1.007745145689439,258.53696628387104,1.0
0.9979971018801121,0.01925022781319008,1.0135980028691538e-05,295.53874029622267,370.86343001411973,1.007745145689439,258.53696628387104,1.0
7.53413116796886e-05,0.001680051357750345,2.0135728394364873,564.5447963784828,370.86343001411973,1.007745145689439,341.17737926323974,1.0
0.0005036556379771073,0.011830993732741324,2.002620084573983,502.89520964299237,370.86343001411973,1.007745145689439,341.17737926323974,1.0
0.0005517591094976182,0.013010375141032926,2.0013646617579384,500.27524134017256,370.86343001411973,1.007745145689439,341.17737926323974,1.0
0.0005537502067359257,0.01305938305790516,2.001319090398737,500.1723538002348,370.86343001411973,1.007745145689439,341.17737926323974,1.0
0.0005538291135103734,0.01306132555748768,2.0013197206630795,500.16828505503275,370.86343001411973,1.007745145689439,341.17737926323974,1.0
0.01262103059355757,0.1866020351040515,1.1251389091710835,408.0971062828532,370.86343001411973,0.4710542603861841,341.17737926323974,1.0
0.01437475093287599,0.282180872121023,0.7764446360125733,406.51710695423105,370.86343001411973,0.4710542603861841,341.17737926323974,1.0
0.0015364911598867992,0.036873080567374594,1.3525601536224858,466.27443525574296,370.86343001411973,0.7850425810649692,341.17737926323974,1.0
0.001560928939986772,0.03751905684841095,1.4641167240656798,465.8847686958651,370.86343001411973,0.7850425810649692,341.17737926323974,1.0
0.0001336034136479869,0.003062699318963469,1.5427226031739107,536.1047903364442,370.86343001411973,0.7850425810649692,446.99489828765314,1.0
0.0005102295932626344,0.012056337641848602,1.548167244311759,495.41175866136143,370.86343001411973,0.7850425810649692,380.5183038259061,1.0
0.0005422134629479158,0.012848228302482778,1.5528999679693862,493.7144513761197,370.86343001411973,0.7850425810649692,380.5183038259061,1.0
0.0005435111201070875,0.012880454614974501,1.554922157729948,493.64797294160115,370.86343001411973,0.7850425810649692,380.5183038259061,1.0
0.0005435598108112227,0.012881663974552537,1.5556775119493005,493.645482050542,370.86343001411973,0.7850425810649692,380.5183038259061,1.0
0.0005435613284082708,0.012881701667993017,1.5559554186573206,493.6454044163033,370.86343001411973,0.7850425810649692,380.5183038259061,1.0
0.0005435613563258834,0.01288170236139774,1.5560568218349662,493.6454029881524,370.86343001411973,0.7850425810649692,380.5183038259061,1.0
0.0005435613569804709,0.012881702377655402,1.556094018257248,493.64540295466776,370.86343001411973,0.7850425810649692,380.5183038259061,1.0
