V1,C1,V2,C2,V1_s,F_in1,F_in2
47.81412109649742,2.3386234792227882,52.22489962023313,2.9228910526203666,47.81412109649742,11.221048119704562,18.14785433547937
47.945931863351525,2.2997463073027005,52.48505252359702,2.830879944769546,47.945931863351525,11.221048119704562,18.14785433547937
48.25764271873802,2.2730692088364535,52.27161919773423,2.8782608375567484,48.25764271873802,11.221048119704562,18.14785433547937
48.691942034330616,2.299595519228551,50.66903492979509,2.9581361343711827,48.691942034330616,11.221048119704562,18.14785433547937
48.05234306256947,2.1865334313720544,49.98740518727783,2.843655258891488,48.05234306256947,11.221048119704562,18.14785433547937
48.668015063109294,2.206765607286682,51.092207758957244,2.8255482589417764,48.668015063109294,11.221048119704562,18.14785433547937
49.22007605235085,2.256890165555773,51.41719468142525,2.7807950890610025,49.22007605235085,11.221048119704562,18.14785433547937
50.02329342084391,2.213321084240426,51.364309774961356,2.803380550351186,50.02329342084391,11.221048119704562,18.14785433547937
49.009335719369126,2.2188029893840855,50.91321807529406,2.940674361356859,49.009335719369126,11.221048119704562,18.14785433547937
49.747243001862984,2.136487263591939,51.323976835659764,2.9134231112987727,49.747243001862984,11.221048119704562,18.14785433547937
49.19114728878747,2.1223815444169807,51.55840258729785,2.9139923810329926,49.19114728878747,11.221048119704562,18.14785433547937
48.39158113346923,2.1770203315183974,50.89580743235227,2.920805664870994,48.39158113346923,11.221048119704562,18.14785433547937
49.27665991615218,2.1995824775945465,51.73381617830164,2.981437488231111,49.27665991615218,11.221048119704562,18.14785433547937
48.93335032990896,2.1560623824678684,50.54129761762699,2.7912816788155626,48.93335032990896,11.221048119704562,18.14785433547937
48.795822810506685,2.1092357867297844,49.96066275670015,2.973334119745049,48.795822810506685,11.221048119704562,18.14785433547937
49.08726008426015,2.133333123371582,50.935042979312655,2.8673870701149475,49.08726008426015,11.221048119704562,18.14785433547937
49.76472499771777,2.167742490675346,49.533819561489636,2.8844610101914925,49.76472499771777,4.002324077842706,0.2670096652012046
48.82988842356834,2.194334671047212,50.0311979592155,2.836138679206368,48.82988842356834,4.002324077842706,0.2670096652012046
49.361554703192205,2.2246652034231933,49.57655271229917,2.906953076535745,49.361554703192205,4.002324077842706,0.2670096652012046
49.0758745547819,2.294401644005263,50.403404266673064,2.7752875067976146,49.0758745547819,4.002324077842706,0.2670096652012046
49.87937165975448,2.163555675126803,50.782850383865174,2.7138812450688468,49.87937165975448,4.002324077842706,0.2670096652012046
50.33340213864894,2.246580672130734,50.0802801476203,2.647930993086702,50.33340213864894,4.002324077842706,0.2670096652012046
49.37611057478662,2.2758934688686003,49.585859576197386,2.5886229755288808,49.37611057478662,4.002324077842706,0.2670096652012046
49.353236354522735,2.296664767167383,51.114436883561154,2.6389654377808376,49.353236354522735,4.002324077842706,0.2670096652012046
49.0297119329048,2.243816522894674,50.29124874973379,2.6864325467196575,49.0297119329048,4.002324077842706,0.2670096652012046
50.88345072738332,2.269114819018578,51.010738056769995,2.6129851971175135,50.88345072738332,4.002324077842706,0.2670096652012046
49.880241584139085,2.2307747390507306,49.821790410936565,2.606288952996087,49.880241584139085,4.002324077842706,0.2670096652012046
49.71268262760609,2.228269205334122,49.87196755779146,2.6608166487576543,49.71268262760609,4.002324077842706,0.2670096652012046
50.920355628770764,2.230457018006908,49.97075153100074,2.6153021721892933,50.920355628770764,4.002324077842706,0.2670096652012046
51.46897742199119,2.253644948262916,50.60818306012351,2.6528387361401036,51.46897742199119,4.002324077842706,0.2670096652012046
50.062446717197744,2.2880547270157754,50.41379468651825,2.612093529580615,50.062446717197744,4.002324077842706,0.2670096652012046
49.38499765189768,2.251905655444284,50.33990782139452,2.5695549637675477,49.38499765189768,4.002324077842706,0.2670096652012046
50.478067905734875,2.2588431551132397,49.515925917487415,2.562843398571344,50.478067905734875,4.002324077842706,0.2670096652012046
49.47825596067075,2.2035091056816674,49.87132619605456,2.5149255694770494,49.47825596067075,4.002324077842706,0.2670096652012046
49.15604373787332,2.280422233510038,49.49461986801141,2.5874748195076966,49.15604373787332,4.002324077842706,0.2670096652012046
49.37200865972462,2.283434851008252,50.05203131310909,2.4115866790447664,49.37200865972462,4.002324077842706,0.2670096652012046
49.41918430929118,2.2810288073679055,50.28455370565922,2.482455094758308,49.41918430929118,4.002324077842706,0.2670096652012046
48.83856298037846,2.2794289380654544,50.99048611887361,2.5594172280083893,48.83856298037846,4.002324077842706,0.2670096652012046
49.643583695004196,2.2156668592576905,50.295407893734954,2.467214906526297,49.643583695004196,8.276587469191538,8.667080478753366
50.045742413390876,2.2331299068218136,50.42700238484501,2.541821382564934,50.045742413390876,8.276587469191538,8.667080478753366
49.52884286720053,2.212810989994556,50.35687691350605,2.5237142713070932,49.52884286720053,8.276587469191538,8.667080478753366
48.736225665461916,2.170363469431381,49.74133036292883,2.6612504089015117,48.736225665461916,8.276587469191538,8.667080478753366
49.76157983972437,2.2140154206112697,50.08472834829771,2.719049950723222,49.76157983972437,8.276587469191538,8.667080478753366
49.29946473618769,2.0243964825646867,50.59188403769666,2.8432625409920314,49.29946473618769,8.276587469191538,8.667080478753366
49.80185291595813,2.18142370906948,50.18929155988025,2.835792932421348,49.80185291595813,8.276587469191538,8.667080478753366
50.419894363275986,2.1929743635858547,50.05218066778594,2.761182725856846,50.419894363275986,8.276587469191538,8.667080478753366
49.25852563497417,2.155989832696174,50.46535761739316,2.756177138153718,49.25852563497417,8.276587469191538,8.667080478753366
50.002204342965044,2.1229436712204866,50.242804465585394,2.6969748755469345,50.002204342965044,8.276587469191538,8.667080478753366
50.126826181284834,2.167447569022287,49.146105352509736,2.845111427619739,50.126826181284834,8.276587469191538,8.667080478753366
49.90174972871823,2.258121930990531,50.755712091561776,2.7423727407365197,49.90174972871823,8.276587469191538,8.667080478753366
49.589467735342566,2.1274830082327867,49.22132292857323,2.7726903942516463,49.589467735342566,8.276587469191538,8.667080478753366
50.70829796298782,2.096416634493364,50.439468678029854,2.8432616079620026,50.70829796298782,8.276587469191538,8.667080478753366
50.26516972341634,2.213132330268778,49.45986489310814,2.8461384044751368,50.26516972341634,8.276587469191538,8.667080478753366
49.71447329264227,2.0749455491633824,50.03967056829387,2.7586889823768432,49.71447329264227,8.276587469191538,8.667080478753366
50.66935780115336,2.1707868626409477,50.0327242206036,2.83007031597146,50.66935780115336,8.276587469191538,8.667080478753366
49.85735069678481,2.1796529891698566,50.43083568317634,2.7500531894155014,49.85735069678481,8.276587469191538,8.667080478753366
49.641030309487434,2.1427191570119937,50.7266139563176,2.7719801252901357,49.641030309487434,8.276587469191538,8.667080478753366
49.921020711635926,2.1594213919782987,49.85323656559639,2.7711545571048832,49.921020711635926,8.276587469191538,8.667080478753366
50.22468145034932,2.140769509811582,49.33033472105637,2.782206281695668,50.22468145034932,8.276587469191538,8.667080478753366
49.59491222957106,2.128294710020976,49.84431234008549,2.7210061763847904,49.59491222957106,8.276587469191538,8.667080478753366
50.858334224343906,2.107047791745007,49.68226056087273,2.8221097690918873,50.858334224343906,13.295920428788229,18.702873310862074
50.8373321685414,2.08722232508863,50.07595934940714,2.9240508317570453,50.8373321685414,13.295920428788229,18.702873310862074
49.840683847062955,2.105099872430978,49.95046111422587,2.964983593965763,49.840683847062955,13.295920428788229,18.702873310862074
49.68809775414512,2.21300325147671,50.13337805634568,2.9561736726006727,49.68809775414512,13.295920428788229,18.702873310862074
50.10568327199545,2.1275193513949597,50.823140107927024,2.9031371628862597,50.10568327199545,13.295920428788229,18.702873310862074
50.079906292877766,2.181070167778513,50.465409693984675,2.940370182564741,50.079906292877766,13.295920428788229,18.702873310862074
49.321690495933716,2.117770429372445,49.674704800590945,2.850253060143764,49.321690495933716,13.295920428788229,18.702873310862074
49.56126713646349,2.115455111022602,50.17068802485691,2.925303170762301,49.56126713646349,13.295920428788229,18.702873310862074
49.996734504434286,2.125371487145931,50.64021039424146,2.892169061720153,49.996734504434286,13.295920428788229,18.702873310862074
50.46630042665837,2.118825417698518,50.209080640656374,2.9757770097779392,50.46630042665837,13.295920428788229,18.702873310862074
48.69365348024988,2.1148724500957634,50.29888780767617,2.9686165634275246,48.69365348024988,13.295920428788229,18.702873310862074
50.099739048012765,2.153879414243358,50.8071324895683,2.946496427408485,50.099739048012765,9.519127207301874,5.181249143735859
49.56408186463068,2.1626660119441756,50.181731836925486,2.9501920771964496,49.56408186463068,9.519127207301874,5.181249143735859
50.43153716355607,2.159890882244771,50.11152566432943,2.7327208848594124,50.43153716355607,8.532192934011665,7.062202905143507
24.466193648376024,1.8814794894423004,76.38477478481987,0.7554579456929542,24.466193648376024,17.60728887186512,5.092565377330503
26.613199233077925,1.9402881125484217,74.88903075899741,0.905179026487559,26.613199233077925,17.60728887186512,5.092565377330503
28.92307265423151,2.0495425294579905,70.67362513392008,1.008485112475548,28.92307265423151,17.60728887186512,5.092565377330503
31.477873576784905,1.959903032243788,67.63577199146583,1.1717899061321637,31.477873576784905,17.60728887186512,5.092565377330503
32.857521863816466,2.0339331610327473,66.90887304522688,1.2648835718206795,32.857521863816466,17.60728887186512,5.092565377330503
34.322663607966504,2.014215176185703,65.26915204530364,1.3730926547390754,34.322663607966504,17.60728887186512,5.092565377330503
35.6595688236144,2.025462648197854,62.439663515614654,1.5114134559010373,35.6595688236144,17.60728887186512,5.092565377330503
37.43936950285049,2.050508588081664,62.85498791866001,1.5991616354315406,37.43936950285049,17.60728887186512,5.092565377330503
38.22421463233986,2.0370452576202474,61.82192211091575,1.690111862552979,38.22421463233986,17.60728887186512,5.092565377330503
40.40615440149976,2.1299063144431973,60.966507197369225,1.7422858189249917,40.40615440149976,17.60728887186512,5.092565377330503
40.35789443930499,2.0251010996930088,59.57918077916817,1.74770380216372,40.35789443930499,17.60728887186512,5.092565377330503
41.29254845793357,2.056734482711476,57.625231248111,1.9535829003658753,41.29254845793357,17.60728887186512,5.092565377330503
41.81153582620998,2.08301022063911,59.3131089785822,1.9269003077775129,41.81153582620998,17.60728887186512,5.092565377330503
42.962792966446436,2.0571454250854657,56.63032888904232,2.0850580574858064,42.962792966446436,17.60728887186512,5.092565377330503
44.17367174848081,2.107916635878689,55.90237692875748,2.214337921296155,44.17367174848081,17.60728887186512,5.092565377330503
43.506708671810784,2.034553341722926,55.80379200465057,2.1684126942701947,43.506708671810784,17.60728887186512,5.092565377330503
45.052885717117455,2.1445143720297097,55.09980746721959,2.2181435957116262,45.052885717117455,17.60728887186512,5.092565377330503
45.05622741213994,2.104464655778497,54.50017814017994,2.243154976668252,45.05622741213994,17.60728887186512,5.092565377330503
46.01928121753293,2.1240737820926427,53.03202931524363,2.3147735218136902,46.01928121753293,17.60728887186512,5.092565377330503
46.04828774328865,2.121326825435685,53.69231777608793,2.396052157595168,46.04828774328865,17.60728887186512,5.092565377330503
46.22247240082511,1.9897209324114322,54.02495402747188,2.3291446937122164,46.22247240082511,17.60728887186512,5.092565377330503
46.12617788780964,2.0839325994401223,53.00612543567164,2.43943980755003,46.12617788780964,17.60728887186512,5.092565377330503
47.58586165882381,2.087802496435772,52.367550628051745,2.4419162380820767,47.58586165882381,17.60728887186512,5.092565377330503
47.51310026696471,2.1080093722164235,52.10541484186961,2.4338470075681204,47.51310026696471,17.60728887186512,5.092565377330503
47.92171278237383,2.1367065663272076,52.826534361240306,2.4807415577009273,47.92171278237383,17.60728887186512,5.092565377330503
47.66625722295275,2.1018895432060343,51.5316644398864,2.4569189660602557,47.66625722295275,17.60728887186512,5.092565377330503
48.825756908276816,2.1021163760161374,51.7200686110298,2.558577955306686,48.825756908276816,17.60728887186512,5.092565377330503
48.90174232184634,2.067057422314823,51.49856041770201,2.506166698768074,48.90174232184634,17.60728887186512,5.092565377330503
48.91092434257798,2.1264355417799754,52.27051963596455,2.601330865217747,48.91092434257798,17.60728887186512,5.092565377330503
47.798907188403774,2.0977298444114325,50.86387043271846,2.5378354016485765,47.798907188403774,17.60728887186512,5.092565377330503
48.80910775534613,2.1210286024495235,50.81724479159286,2.4572261807238966,48.80910775534613,17.60728887186512,5.092565377330503
48.935398957047184,2.198099976344361,51.04902383949423,2.563515386952967,48.935398957047184,16.20144176648585,1.5561847791133718
49.82939521826519,2.1123147082295928,51.153789486828366,2.5694348448753686,49.82939521826519,16.20144176648585,1.5561847791133718
49.178927302781005,2.0678623959410674,50.26044920122749,2.7226397883223727,49.178927302781005,0.5158623225976312,12.973771632963901
49.236356822405725,2.150031542109071,50.808130073797514,2.7237948340562284,49.236356822405725,0.5158623225976312,12.973771632963901
50.47698146516635,2.198539747854498,50.47415860740146,2.719224870506583,50.47698146516635,0.5158623225976312,12.973771632963901
49.82879748060041,2.179820071408933,51.13129447094998,2.6328311363837162,49.82879748060041,0.5158623225976312,12.973771632963901
49.2538395091397,2.235072821152428,51.275773637244555,2.7493911305565044,49.2538395091397,7.307646523929087,15.061304762925063
48.684750969664094,2.2238135663122205,50.00331720805301,2.8241864521307343,48.684750969664094,1.111454672465477,19.101190682519796
49.47871492000836,2.203155243082226,50.92437930895689,2.8494521424627592,49.47871492000836,1.111454672465477,19.101190682519796
50.06646584085127,2.1235303236265843,49.955336313720885,2.870955690486172,50.06646584085127,19.58758918988733,5.467525403410358
49.179735651603075,2.1597818804736075,50.42445059925935,2.8342259048544967,49.179735651603075,19.58758918988733,5.467525403410358
49.280076314638926,2.1481776735654967,49.98946588503753,2.848037569259621,49.280076314638926,19.58758918988733,5.467525403410358
49.595753166963156,2.1315303407571755,51.641110400869444,2.734526783939481,49.595753166963156,19.58758918988733,5.467525403410358
50.37574650573397,2.0405652632397864,49.26846374203921,2.752442617976236,50.37574650573397,1.8111121021857761,16.149958983691953
49.130298558768594,2.1927563707055238,50.43002990222981,2.827311153139438,49.130298558768594,1.8111121021857761,16.149958983691953
49.66821313515886,2.2341474758112327,50.67598868674391,2.780610193308402,49.66821313515886,1.8111121021857761,16.149958983691953
49.587140036424074,2.232902148723531,50.47654440809969,2.823336189358519,49.587140036424074,1.8111121021857761,16.149958983691953
49.74496757885453,2.2608429523948734,49.85689100744033,2.834622338258912,49.74496757885453,1.8111121021857761,16.149958983691953
49.85861383803105,2.27534266237655,50.44176339417381,2.82292202088413,49.85861383803105,1.8111121021857761,16.149958983691953
49.652824688155235,2.290946597377895,50.580774635505755,2.8351972111748527,49.652824688155235,1.8111121021857761,16.149958983691953
49.96092666410925,2.331928883731371,50.98180075112672,2.836177137070549,49.96092666410925,1.8111121021857761,16.149958983691953
49.53112266371091,2.2936700752702395,49.30394149172014,3.000996101847375,49.53112266371091,1.8111121021857761,16.149958983691953
49.25307859608006,2.3150426173174283,50.78732112836597,2.8005829762731054,49.25307859608006,1.8111121021857761,16.149958983691953
50.26169796726962,2.3012882894618456,50.7403920392516,2.779463119164415,50.26169796726962,1.8111121021857761,16.149958983691953
49.02049298760004,2.3558707917170416,50.59153448335933,2.906608716047283,49.02049298760004,1.8111121021857761,16.149958983691953
49.73780417271287,2.458850369547547,51.174315899689525,2.950102405331243,49.73780417271287,1.8111121021857761,16.149958983691953
49.60345785967288,2.2797827071693546,49.44032112955868,2.908600448541738,49.60345785967288,18.028301659283215,10.984622702288744
49.10896854129393,2.257512729827849,51.081839165394776,2.9164446797142562,49.10896854129393,18.523045941029576,1.8343699450520217
49.69563202326677,2.2113621173150255,50.88152618838085,2.936768910515688,49.69563202326677,18.523045941029576,1.8343699450520217
49.43530779417495,2.1799134610551407,49.98429908522883,2.8655606362298816,49.43530779417495,18.523045941029576,1.8343699450520217
50.134174558675845,2.0355351346472954,49.883205832072164,2.804975067341741,50.134174558675845,18.523045941029576,1.8343699450520217
49.23161384597193,2.170539894813869,49.28914947733808,2.7832617193568416,49.23161384597193,8.86247642346881,18.222401909284333
50.62302014631719,2.1157884681089554,50.33425860013743,2.751628798647669,50.62302014631719,8.86247642346881,18.222401909284333
50.99723981922361,2.1481002348516425,50.09023322419552,2.8775903221804984,50.99723981922361,8.86247642346881,18.222401909284333
50.26506466496757,2.1018597638530814,50.03581465626584,2.8400693709959386,50.26506466496757,8.86247642346881,18.222401909284333
49.12098680780243,2.216149931464329,49.85861380377117,2.899286872291685,49.12098680780243,8.86247642346881,18.222401909284333
50.058356513125624,2.1633134314528024,51.01964552640466,2.887606771931889,50.058356513125624,8.86247642346881,18.222401909284333
49.19295633323491,2.1643090415281065,50.27852300050321,2.9246826916316744,49.19295633323491,8.86247642346881,18.222401909284333
49.4305908065073,2.225608501486055,49.14391109351704,2.9626137071273284,49.4305908065073,8.86247642346881,18.222401909284333
49.31728917653836,2.177731525220226,50.555877740345935,2.905039318293511,49.31728917653836,8.86247642346881,18.222401909284333
50.38705252024621,2.2168841522165694,50.66453023832102,2.960976491882934,50.38705252024621,8.86247642346881,18.222401909284333
49.754099475626354,2.2192903627820235,49.25554737097927,2.8969525433090015,49.754099475626354,8.86247642346881,18.222401909284333
50.39180465274254,2.214335935387125,50.240693265472395,2.87365231865507,50.39180465274254,4.45710510633565,9.497989917117685
50.54870769974524,2.2189473730559808,49.78285238045981,2.926346437394472,50.54870769974524,4.45710510633565,9.497989917117685
49.283457919909395,2.256746386772453,49.49277104058957,2.94089870347437,49.283457919909395,4.45710510633565,9.497989917117685
49.856706180555356,2.2503966949826006,50.21915170352072,2.7515369012299495,49.856706180555356,4.45710510633565,9.497989917117685
49.66318858316195,2.299811367866534,50.44557755212179,2.874165443209526,49.66318858316195,4.45710510633565,9.497989917117685
49.31491868878901,2.244069007802828,50.36726573761877,2.853338632147583,49.31491868878901,14.014920555904444,8.14031194181091
50.60197652685654,2.195009672373246,49.754515646153365,2.6813077229259017,50.60197652685654,5.274024004961078,0.4864864360071699
50.45124525302937,2.2134051491457156,49.167534871105715,2.7390724066593073,50.45124525302937,13.416787093630422,14.305723069476862
49.55598039175252,2.216036142518842,49.85756852801927,2.8045716920331536,49.55598039175252,13.416787093630422,14.305723069476862
49.48998028907267,2.122996710028258,49.040057382822965,2.789033720673327,49.48998028907267,13.416787093630422,14.305723069476862
49.45841578699163,2.1889819044774668,49.92349122521146,2.815754047680284,49.45841578699163,13.416787093630422,14.305723069476862
51.14897058171168,2.1244836121560793,50.589376463342454,2.9591902408408695,51.14897058171168,13.416787093630422,14.305723069476862
49.20989169155624,2.1516816401176233,49.74641614489164,2.8339861824650905,49.20989169155624,13.416787093630422,14.305723069476862
50.27294803420517,2.1214426463989207,49.756706288565574,2.8318940154643792,50.27294803420517,12.002133198699434,2.9009869446900236
49.80905065469186,2.0964821493549506,50.4022528419066,2.8763466173478243,49.80905065469186,12.002133198699434,2.9009869446900236
50.167936252454396,2.1287267028926276,49.65122719165022,2.7561444801534583,50.167936252454396,12.002133198699434,2.9009869446900236
51.17511330369615,2.1826775100532605,49.58340816583229,2.784971289246175,51.17511330369615,12.002133198699434,2.9009869446900236
49.81558367997217,2.1648786707911425,50.27492699194821,2.8178407876440486,49.81558367997217,12.002133198699434,2.9009869446900236
49.57188648261893,2.141693036736284,49.12853611653855,2.673049187499148,49.57188648261893,12.002133198699434,2.9009869446900236
50.43943997030306,2.0939641517262535,49.58211141309954,2.7270040240544473,50.43943997030306,12.002133198699434,2.9009869446900236
50.34502282729054,2.086721219460893,48.26185550608935,2.6670345769757073,50.34502282729054,12.002133198699434,2.9009869446900236
50.60066980144242,2.1440809074480955,50.66408414471394,2.6411538833228154,50.60066980144242,12.002133198699434,2.9009869446900236
49.17841613583295,2.1467902336926072,50.121933130650575,2.707931633062173,49.17841613583295,12.002133198699434,2.9009869446900236
50.46474741326426,2.136210471605399,50.20455055606483,2.7442756630824223,50.46474741326426,15.353330478350188,7.1260438320097474
50.249630782803585,2.148968410205613,50.5058458897292,2.8001281459691114,50.249630782803585,15.353330478350188,7.1260438320097474
49.67399326905871,2.1471144411866603,49.81625334492147,2.689801181285091,49.67399326905871,6.841562630639187,8.927511076992339
24.793269202189656,0.8628780737852801,75.8215240722118,3.0912557124421496,24.793269202189656,3.390401062309296,6.6258333357784505
27.053536979160665,1.3566202359158015,73.53599029329956,3.00226840876592,27.053536979160665,3.390401062309296,6.6258333357784505
29.30551216255794,1.7332914351954933,70.15977161246845,2.8718722264958836,29.30551216255794,3.390401062309296,6.6258333357784505
31.542618363739752,1.982495526075011,68.13693761895263,2.768086876913887,31.542618363739752,3.390401062309296,6.6258333357784505
33.07047641137579,2.1118772553320495,66.14230481764945,2.691017266352013,33.07047641137579,3.390401062309296,6.6258333357784505
34.313644662575655,2.2749238642564458,64.38899137448233,2.692116485369339,34.313644662575655,3.390401062309296,6.6258333357784505
35.80944516470293,2.4175747507907883,63.784745317922656,2.628364578574093,35.80944516470293,3.390401062309296,6.6258333357784505
37.302146597381615,2.4047305424541223,64.18166343458145,2.582690614056466,37.302146597381615,3.390401062309296,6.6258333357784505
38.96373825651788,2.3587871943985745,61.6596276411456,2.586802927124985,38.96373825651788,10.416098579943892,1.2987177914007213
39.647179264510086,2.356349088635317,60.184335978952426,2.501657101664315,39.647179264510086,10.416098579943892,1.2987177914007213
41.617257336326865,2.354741877587523,59.67051980853176,2.5756836144661306,41.617257336326865,10.416098579943892,1.2987177914007213
41.16771474704494,2.3308264661765614,58.31094687337627,2.4526053864141315,41.16771474704494,10.416098579943892,1.2987177914007213
42.261744567981815,2.2701065441016777,57.77514456939617,2.3791175136875164,42.261744567981815,10.416098579943892,1.2987177914007213
43.492594735180745,2.3087378106310146,56.652339989609494,2.386968441522885,43.492594735180745,10.416098579943892,1.2987177914007213
43.846991085534455,2.2225368416268276,57.29314436983706,2.406387169534079,43.846991085534455,10.416098579943892,1.2987177914007213
44.49784044370044,2.269234683175684,55.35384299383661,2.4247279064405216,44.49784044370044,10.416098579943892,1.2987177914007213
44.91510732358826,2.262798591613012,55.02713262560025,2.421500209058817,44.91510732358826,10.416098579943892,1.2987177914007213
45.53452113961178,2.3003665521657486,54.44556391688057,2.3574855705276656,45.53452113961178,10.416098579943892,1.2987177914007213
45.32235216289414,2.166106391316075,54.54060049825382,2.3912051319767933,45.32235216289414,10.416098579943892,1.2987177914007213
47.56461020869514,2.171665270230877,53.3029579597226,2.365742945066371,47.56461020869514,10.416098579943892,1.2987177914007213
46.03192354246543,2.188225484411708,53.174573377728656,2.3342213263270932,46.03192354246543,10.416098579943892,1.2987177914007213
47.396159290281446,2.1482083109033736,53.610875809450015,2.3599726437771102,47.396159290281446,10.416098579943892,1.2987177914007213
46.301455645629126,2.1046272606509633,51.99400312671553,2.4084153235920183,46.301455645629126,10.416098579943892,1.2987177914007213
47.39928878691337,2.2106262888860013,51.692575574870496,2.2864555880674398,47.39928878691337,10.416098579943892,1.2987177914007213
48.07376931048849,2.134480226505057,52.58673265226136,2.2531145632762666,48.07376931048849,10.416098579943892,1.2987177914007213
48.57127989662491,2.1786112835127214,52.297569286695044,2.4404115163824733,48.57127989662491,2.0022920247105027,16.05401013606164
48.26614759979625,2.155556821036477,51.03319998202315,2.587911415972685,48.26614759979625,2.0022920247105027,16.05401013606164
48.21450338787892,2.2398063127748773,50.55439351204518,2.68617678320421,48.21450338787892,2.0022920247105027,16.05401013606164
47.892989537068175,2.2328983442550663,51.74003481218226,2.728639571181482,47.892989537068175,2.0022920247105027,16.05401013606164
48.99246406343826,2.1878880282843967,51.969248350217015,2.737467940168333,48.99246406343826,2.0022920247105027,16.05401013606164
47.97508990711822,2.255435531677061,50.19255138213563,2.8229132222982587,47.97508990711822,2.0022920247105027,16.05401013606164
48.7272122730509,2.346902877016948,51.47803350814477,2.7534417438407295,48.7272122730509,2.0022920247105027,16.05401013606164
48.552430518009714,2.3354988823928133,51.469394715692815,2.919809472552074,48.552430518009714,2.0022920247105027,16.05401013606164
49.657469973962705,2.326680601494902,51.12311878844823,2.938168861788237,49.657469973962705,2.0022920247105027,16.05401013606164
49.001823838623764,2.3665183037918966,50.68288138865167,2.84275755845933,49.001823838623764,2.0022920247105027,16.05401013606164
49.25551436486619,2.3324506310052415,50.70184262604755,2.8232089514483425,49.25551436486619,2.0022920247105027,16.05401013606164
49.21111817970018,2.401149701149089,50.39673059363641,2.8902492227209624,49.21111817970018,2.0022920247105027,16.05401013606164
49.439733157602454,2.4149504523140295,50.561431368351265,2.9582077793120884,49.439733157602454,2.0022920247105027,16.05401013606164
48.39228497960349,2.546853375875876,50.12868882054021,2.9234184206301848,48.39228497960349,2.0022920247105027,16.05401013606164
49.02053628916715,2.447731244661567,50.654772543975994,2.8662056904118796,49.02053628916715,2.0022920247105027,16.05401013606164
50.065476133028206,2.418657086735284,50.74222459960058,2.85408145982819,50.065476133028206,2.0022920247105027,16.05401013606164
49.56295473586798,2.5332692325532618,50.90727560484281,2.9282791200662395,49.56295473586798,2.0022920247105027,16.05401013606164
49.39564280623386,2.4471654214427825,50.48114683278723,2.939135630278899,49.39564280623386,2.0022920247105027,16.05401013606164
