0,1,2,3
0.4924655434343154,0.49306264415984186,0.49396079496161815,281.14213441695154
0.49412990912374355,0.48747423896980213,0.5078447830642602,279.99279975453646
0.48689054651854174,0.5134848100909744,0.5011473414399753,281.0747020431018
0.4655719928211933,0.5119258196694959,0.4859299699641051,279.1060703841536
0.463421863861729,0.5247354906366765,0.4960670606860628,281.15290491705537
0.46471123860452296,0.5406909336074861,0.5057156001105019,280.59454703690017
0.4663123352804163,0.5525591018435168,0.4976193765811403,282.8735080031884
0.42715751698798954,0.5651246372830121,0.4998218303613939,282.95976911490845
0.4453434948285867,0.5870261913494746,0.5103236841228992,283.31513043991004
0.42876556010507794,0.6017699132779721,0.49842788842774016,284.2122198437011
0.43651754620817573,0.6131315984219379,0.497532074697287,279.4041769108959
0.42993312583375726,0.6366536643992298,0.5078864967538181,282.1291627213545
0.41544093657147624,0.6365747711757777,0.485006457151374,281.7541983254289
0.3921325470638758,0.6690961796095944,0.47535369593186777,285.7533040420997
0.38535072637505896,0.6916156782460422,0.48852894734485214,283.9483019626079
0.3859990179945633,0.7089059614104316,0.49862465586248494,284.9515856679318
0.3848845351794115,0.705427458534351,0.5049906606486971,282.9570047392944
0.3670129081631117,0.6964659518224754,0.5000384045591817,283.29111501919374
0.3531373801879799,0.7372170373044392,0.48805940081688964,282.6145430692977
0.3609482610154628,0.7310221038956642,0.5022325652368406,287.3509824536609
0.35081072813292735,0.7430619316392751,0.503617400870163,283.7195640212754
0.3458657593094227,0.7787846950189699,0.5022703281173706,285.1851127272159
0.33918432850998936,0.813854169241511,0.5009446778667764,285.5677619557241
0.3357713539465407,0.8109973167822183,0.5007858813665648,286.9559648859006
0.3165813358418625,0.81447533484659,0.4975562019961923,286.7738025093327
0.32180868528104495,0.8366433377633826,0.5071055309820663,284.9801954299167
0.30209956448796876,0.8274961228040657,0.48530096910148546,286.10243322946997
0.2965943212762775,0.9001708215892928,0.5243923656792838,287.8933429532949
0.30234155673200447,0.9021867506680858,0.48921043184347884,289.065472379379
0.28602957610133745,0.8878036485978853,0.49646012384873506,288.82537997899533
0.26232530526345144,0.9078801236542826,0.5059208239847581,286.5920650276862
0.27162838698442715,0.9228796211493507,0.5154306797215517,290.1596579394417
0.25682121366827004,0.9475439538643934,0.5235332668000092,290.1110343301681
0.24977621814778056,0.9885546337508085,0.5295351139917366,289.6112505594935
0.23543636325996664,0.9823504836899148,0.5206042623481533,292.6605901060716
0.23577520869289909,1.0004391041993086,0.520265017319163,289.35502335100443
0.22171599984726775,1.010277966642807,0.5039407417676492,292.8820088291636
0.2228241253574741,0.9764761276767214,0.5092996541712788,291.8574442587114
0.20297253947085503,1.036513615226414,0.525308624159382,290.47613482793787
0.20184460708787733,1.055825308997105,0.5223577508799455,294.61927069032095
0.18630592517243194,1.034532493047973,0.5325530246251446,293.3835872128482
0.18163033724503808,1.0903968106830406,0.5385728429339733,294.0107797935772
0.16932104500472722,1.0748462859744432,0.5436244551782891,294.1170123161068
0.16561411194766423,1.0659461251322961,0.5330215706565755,297.009338789581
0.15640849698683618,1.1238276084280332,0.5489689398950448,297.9006186704106
0.15243471256235142,1.0947124132805144,0.5311701956762371,292.7075228431774
0.136522353243699,1.1444439712962264,0.5502020487537269,293.2651360141923
0.12587986052759542,1.1378067124722018,0.5610135059075454,297.57607540112497
0.12730436532203182,1.166507559771227,0.5636387319619293,297.89209082516936
0.1145210749053186,1.1875811567430368,0.5654984317892817,295.35151940823965
0.11207278147374605,1.18801476677678,0.5629487968555544,295.59274987857464
0.10004099753140216,1.1460838784716816,0.566555331641002,301.0178508466727
0.09308637571866868,1.279751767338589,0.5861498668240559,296.876562723112
0.08875083352421592,1.2129782709465289,0.5938524882904658,298.6334715147205
0.08462115679772392,1.2327392003650786,0.577325454055881,298.62656515555085
0.07628940063935052,1.1952245816069311,0.5926080548366077,296.1708910115433
0.07106220205310504,1.2264015564820496,0.5953100949211394,301.01242738064235
0.06785389183303892,1.2596207711235632,0.5850426261082452,298.66086165327374
0.06094005085328408,1.23610735038701,0.5925859021696877,298.54689398574465
0.0561653803158213,1.2759507746315564,0.5897020695094397,298.34499006805476
0.050669041508028256,1.291276426375273,0.5978688071696584,300.67017893530783
0.048667550662770453,1.291900655310993,0.6102337978696942,298.4968485654764
0.042964507508783056,1.1908184385728287,0.6201831676014445,301.31418421377185
0.04110738808035419,1.2241586853324706,0.6366438694012396,299.3294686730843
0.036660430964787716,1.2457362356222832,0.6302848924551105,298.3695934707154
0.03415336360997989,1.2754081673720843,0.6490856377740232,301.08422417585024
0.030400054384279007,1.268362887312022,0.6272659569715823,299.3509938659764
0.02772617028200386,1.2158041412438425,0.6394583305427315,302.94402803590253
0.02713891686735731,1.2486634431983075,0.667019505268079,300.85499649591327
0.022839491087603747,1.2793928151544651,0.6620775660523815,304.39410984725293
0.020791505932119647,1.330250322096919,0.6864023644701132,301.8238308937694
0.019332895784513693,1.2394628111468577,0.6730373131219999,301.76860854977036
0.0177880743095456,1.2473307583294504,0.6971812756099846,302.4277747616912
0.015832921320448223,1.2772207593280789,0.6623031135995302,302.94393866465316
0.01436963218504006,1.2128596039054083,0.6675095456793031,304.14385085464073
0.01319016959064001,1.2485183708343783,0.7217785782093735,303.4670409453347
0.011933008046752513,1.2504686748085743,0.7007115538999229,301.37932119222495
0.010330729361692714,1.2292016315195646,0.7308537450608108,304.32824767493446
0.009439631786925584,1.2521918706080217,0.725972428377939,303.7363157412739
0.008144847751825779,1.2536497634227666,0.7187573883972689,305.1669990908608
0.00768401124966156,1.2040609365309438,0.746412200349436,303.1412767646085
0.006651822346121161,1.2211225385175022,0.7438693680058704,303.9208345988414
0.005806905866251877,1.2061223064101405,0.7809727719062606,299.932787926057
0.005389894128963013,1.2284030297710027,0.7338680645092273,303.7561794841515
0.004596478802647408,1.2409738199527092,0.7787500633390945,306.5290927396665
0.004150066387443696,1.2211991698424465,0.7695474563473652,307.1510439937728
0.0036322603999608405,1.167007082823386,0.8057237997964334,305.3490900045935
0.0031382251406704142,1.154538848602414,0.7713587488730644,306.9745951525177
0.0027886403980075802,1.22224347965345,0.8126315283017376,306.38032110381056
0.002503428022641918,1.1493994392879494,0.772395817739414,304.774465813891
0.002121179137349105,1.1479037884123582,0.8240272792607745,306.4021262887307
0.0018577065564083228,1.1793005141963215,0.8172429955226479,307.774536670111
0.00152254053837797,1.133767952315728,0.8077805841063771,307.4756194593763
0.0013613539094493587,1.13325119387635,0.8291752766129674,311.117807325381
0.0011294086796790337,1.089436549588305,0.8744372657450926,306.8297226561372
0.0009682833954344772,1.1612771475935326,0.8726786283652546,307.32952894549226
0.0008406233784615802,1.143723136664883,0.877343010748439,310.56258353591505
0.0007186813085722776,1.1117477994691165,0.8757659966268584,308.8051461299233
0.0005992233919899781,1.0977760716367915,0.8798363863458104,309.1856664220848
0.0004977539082966498,1.0746947715135264,0.8723251946418652,313.2355764794254
0.00041352760001345246,1.0547556846356776,0.8898279235668969,310.3688734533429
0.0003492525214227049,1.03226683208365,0.9266858171063145,310.8517206410259
0.00029167705310978453,1.0287403406886535,0.9652887969624177,310.3629671338671
0.00023637403263399026,1.0617063624122853,0.9189332749047118,314.29687831799754
0.00020109477435076295,1.043051435020931,0.9058721083780606,308.29411488301616
0.00017001981819902978,1.018480946731409,0.9945793694020828,311.28013194788866
0.00013649204487270472,1.0359842205114216,0.9855141447320364,310.4627641358677
0.00010899648739098877,0.9441462446706405,0.9679964237839095,309.16424240425425
9.562138679258814e-05,0.9678059974010169,0.9738036834589774,308.88336571008153
7.346508592465106e-05,0.9569727130274449,1.0325980847172707,311.75540287836753
5.976936735369032e-05,0.9564854026869327,1.024599237141533,311.030604118779
4.883711098413457e-05,0.9787870455268565,1.029032075880901,311.589141947298
3.795933227401793e-05,0.932043712008925,1.0422552059300632,309.8297273892928
3.1459255679766596e-05,0.9299775220174997,1.0386243317193196,311.43583457035015
2.4407097044432113e-05,0.9259073574012434,1.0502004170469206,311.92677554674026
1.9722527979437743e-05,0.9129234444779062,1.0375632198126152,313.849228698583
1.619821599896376e-05,0.9007998592412843,1.0389328709926176,313.4777771859458
1.1681375551964024e-05,0.9368294844842232,1.1354814208131991,312.4016895149765
9.061725179171365e-06,0.8542689474825588,1.0943870601602619,310.92764080798526
7.379973940735418e-06,0.8547781446013706,1.1126929696502226,314.29749181647037
5.6189456739685895e-06,0.831932969054331,1.1225585110019791,313.1920333658756
4.501446557947375e-06,0.8352934887918346,1.1754927067232546,315.71968305008096
3.470172978747854e-06,0.8251271603780069,1.148577951797849,317.400502131684
2.5788194818465726e-06,0.8200570142276186,1.1505757726483135,314.39441671091714
1.93670040971039e-06,0.7875946602273955,1.1467627396500175,315.8934375619835
1.540456716409011e-06,0.7862971506739069,1.1855532600831,314.8567145591288
1.1264798170373957e-06,0.789543049748557,1.207319595482103,312.2527527180528
8.614116735472521e-07,0.7510857902319487,1.1939427683776274,314.31666530684464
6.529141443611941e-07,0.748069612952382,1.206354899079588,317.2581898673623
4.97023586509826e-07,0.7311162298416358,1.212743642292667,316.4240105297064
3.7224003163194297e-07,0.7213111677449032,1.23200520829404,318.69964450177673
2.7238819266806047e-07,0.7462253019749815,1.276742075690762,318.6441913103501
2.0287900043269858e-07,0.7050612073232964,1.2491567700997308,317.83352847174757
1.5096847616469233e-07,0.7063783410729951,1.2889815298422724,316.11041081175875
1.1608466610191215e-07,0.6864873813301495,1.3043153523523578,315.53643890579843
8.237266585497949e-08,0.6837483390107408,1.3051827223271426,316.8354623655173
6.113198131041386e-08,0.6833827030003391,1.2759366936027992,314.72708244733826
4.604659120666099e-08,0.6630806407608851,1.325370609596774,316.25500980585645
3.341471621620684e-08,0.6630229243742909,1.3937240476773998,314.21574679218645
2.3940131599342607e-08,0.6240632241231544,1.3813104788959347,313.03524994522445
1.774532776277482e-08,0.6162033356678815,1.392723126461993,319.47443130584395
1.2833559215330581e-08,0.5894825686197505,1.3436111605618164,316.4838638496863
8.968575659906719e-09,0.6119386093111217,1.3299815798766677,320.46370101205565
6.902648286288837e-09,0.5830981123149531,1.3893714400884443,317.35430282360113
4.859870728068927e-09,0.5919216603669423,1.3978959171914638,318.33668759450444
3.3781749619876678e-09,0.571829389455018,1.4056091387800742,316.2649234814695
2.442901991805968e-09,0.552374060912562,1.394083094122239,316.0119165167569
1.7424872655880108e-09,0.5379635173205211,1.4080395347935843,319.66247507847316
1.2512983982304604e-09,0.5259410548229326,1.4415589541583278,318.28270249558994
9.044771043242861e-10,0.5410500940741473,1.3972243930962884,319.5586399306518
6.329297641549658e-10,0.5224069468205489,1.4415635021346769,322.14553821798245
4.3999615062517705e-10,0.5269047914075164,1.5005504403137446,319.1582623054305
3.01145663961222e-10,0.4969693826376347,1.464190015519143,316.5985451588411
2.1585300213899927e-10,0.5029390151719346,1.4714425522209509,322.0924006821365
1.4394668790274068e-10,0.4882835931111182,1.5395290161579533,318.4311444199151
1.0290224228270972e-10,0.47862988464336786,1.5142450439741875,315.68167294684247
7.038125637848225e-11,0.45948580649088766,1.4669973975460766,318.2185971572577
4.870648329102778e-11,0.4470883057904615,1.507287015670353,319.7960185081192
